8.599285833941039	3.1728615798943776
4.823501247408959	4.149219063274324
8.195925602370455	3.253454072313623
8.154551078659376	3.8639140608706795
2.939299933542218	4.98948886234786
2.456546164817613	4.052556182258371
6.329743322168982	5.9488127960098725
8.1881879302743	6.364505884954312
6.905710218252464	6.276606141267904
3.870159957339589	3.8199209338282936
4.010764649278703	4.247477758877542
2.1920569425365395	3.871573465658164
6.5495872135484765	3.0228460741461056
4.455167701175842	3.21226183073565
6.084979602334099	5.4288974901237275
2.8393108967476364	4.9557111489954915
8.770606434478456	3.1793163513145384
6.125193101265555	6.808914462857356
8.68102012580383	4.192561434881366
6.676052980921618	3.9884224551266207
3.9392888845588536	3.647660788204729
4.808812925666814	5.994840257551405
4.1634224229889645	3.8038151328731242
8.775638920653272	5.331547276166766
6.2288687712479	5.88898458014255
8.634323941360254	3.1627591767275938
2.2574348184518978	3.8073966960617653
2.3327484667575495	4.026808451424772
2.822028426891751	3.044320084618949
6.012535940800388	6.650306472180092
8.482038036286383	3.096191522516552
8.168349074304755	5.930706656337498
3.679830972826334	3.4699932256072223
2.245893408212456	3.126366818365244
6.297029943346932	3.7089076749832426
4.371469955454815	3.5267859603912655
4.697560768639307	5.701837761868827
3.177544940581765	3.717100079695985
5.724314405982211	6.3342356073536354
8.950976396055365	3.4920732047621543
2.6104243182819573	3.7354792567027637
2.621247560574174	6.836289858875926
2.930409269100892	3.9539873102692766
4.885658195206049	4.699185339200174
4.479406295896383	5.542410595848516
8.536962133050231	5.664828023581265
8.675739486372922	4.094140558881893
4.99546820943509	6.645774253128698
2.52595526864291	6.217814693141294
2.9711004824944447	5.3909230755027036
8.60014246787252	4.234300776696022
8.67121950499125	4.056219463685958
8.700751242644635	5.2357059256067355
8.365003720936965	4.549196445460698
8.969530232865122	5.860178798971219
6.935961671610263	4.163323764617627
3.0758402859412284	3.4093826237985763
2.051704144931084	4.273214527735032
8.036040197268688	4.969282255448242
4.685026564828192	3.820032761773515
6.869022023694136	5.248072676836188
6.487270953281139	3.648866813368496
8.476255655801204	6.291909259086914
6.250550433647045	3.7711770715126907
6.989734194657286	3.4757295852712744
2.9813425029432667	4.1872398177949455
2.689697860844774	4.282085714320269
8.829194024999747	6.887638760810374
2.315738843369849	3.1336449831909707
8.203359293351147	5.91297668401249
4.228833496777328	5.712302953450211
2.7841414905646005	4.63340197231979
4.683304630009934	6.485760059919931
2.306313558400355	4.326562203191248
4.717446567967808	5.500305884847178
2.102917516768395	4.501105355610804
4.5313521743654155	3.121448477601584
8.544771545197067	3.4115435203442965
6.899724060141228	3.3106418720488184
8.322241647249875	5.787776466430143
5.169900891971901	6.978567722998992
4.93874416906342	4.70029103056901
8.996255902688809	4.055566108279464
2.612029024194409	4.535317830664088
4.258594992237092	4.284323645210529
4.022202384775379	4.5296568609549315
8.41009695412112	4.836106025706648
4.448511078224799	3.1133083307185387
4.686104842641542	4.682813509274667
8.082192108234661	4.845883945386699
2.216614017562496	4.799584414594753
2.5880999852243445	6.3975061204988375
4.402828937475012	6.4545924930833465
2.7801507515116244	4.390389220140546
2.1846305941303936	4.738215346721705
2.7164409232964193	5.496251669309913
6.460746897021156	3.9155929665168827
2.8660347890369	3.541026677803117
4.89817499447064	3.018807007872965
4.323176505610274	4.46245557132862
2.865443020731248	3.430875470407738
8.046804395512764	4.446003162785281
2.134482336579893	5.447200428570854
6.492158230483902	3.1837186840420095
2.255558415047524	4.660832918458561
4.9672804232422765	5.993259174381108
5.719952846728919	6.686269905831734
3.870321057726804	3.591090215131792
8.860052586698599	3.5604072370785493
4.331304953753172	5.410656275960156
2.0242091050537363	3.092394991134757
4.906352117045317	4.898414195224255
6.45069349006069	3.6024667959427203
2.3603551027509866	6.213522976330465
4.553509127727427	5.377649460481965
8.447989928042489	3.7470763595070835
2.330013438707147	4.457136252530349
3.146232581020845	3.185876877920929
4.268030730232035	3.997797179635617
8.853310778799997	6.876275952954389
6.47281711386139	4.526856181198028
4.638549299555865	6.010576806562754
6.822408789610557	3.4302092031696487
2.3335030236025	4.909273343730537
8.448936738096089	5.588129892478976
2.495066828008429	5.679912441309096
4.941294339352685	5.907515686203694
8.108733750252306	5.590494155740958
